date,P,G,L
08-Aug-2022 12:05:00,155.73,7.1,20899
08-Aug-2022 12:10:00,148.07,7.1,20762
08-Aug-2022 12:15:00,138.95,7.1,20744
08-Aug-2022 12:20:00,138.95,7.1,20781
08-Aug-2022 12:25:00,138.95,7.1,20730
08-Aug-2022 12:30:00,131.6,7.1,20785
08-Aug-2022 12:35:00,147.98,7.1,20822
08-Aug-2022 12:40:00,138.95,7.1,20906
08-Aug-2022 12:45:00,138.95,7.1,20946
08-Aug-2022 12:50:00,138.95,7.1,21046
08-Aug-2022 12:55:00,138.95,7.1,21108
08-Aug-2022 13:00:00,112.01,7.1,21139
08-Aug-2022 13:05:00,112.12,7.1,21106
08-Aug-2022 13:10:00,112.12,7.1,21103
08-Aug-2022 13:15:00,112.12,7.1,21199
08-Aug-2022 13:20:00,112.12,7.1,21201
08-Aug-2022 13:25:00,112.02,7.1,21223
08-Aug-2022 13:30:00,125.64,7.1,21212
08-Aug-2022 13:35:00,125.65,7.1,21240
08-Aug-2022 13:40:00,125.83,7.1,21283
08-Aug-2022 13:45:00,112.12,7.1,21298
08-Aug-2022 13:50:00,112.12,7.1,21313
08-Aug-2022 13:55:00,112.02,7.1,21324
08-Aug-2022 14:00:00,176.52,7.1,21277
08-Aug-2022 14:05:00,153.2,7.1,21259
08-Aug-2022 14:10:00,153.2,7.1,21274
08-Aug-2022 14:15:00,93.08,7.1,21246
08-Aug-2022 14:20:00,112.12,7.1,21276
08-Aug-2022 14:25:00,112.12,7.1,21304
08-Aug-2022 14:30:00,138.95,7.1,21227
08-Aug-2022 14:35:00,131.6,7.1,21236
08-Aug-2022 14:40:00,148.46,7.1,21251
08-Aug-2022 14:45:00,138.95,7.1,21215
08-Aug-2022 14:50:00,148.46,7.1,21266
08-Aug-2022 14:55:00,138.95,7.1,21240
08-Aug-2022 15:00:00,138.95,7.1,21278
08-Aug-2022 15:05:00,138.96,7.1,21423
08-Aug-2022 15:10:00,152.32,7.1,21513
08-Aug-2022 15:15:00,150.06,7.1,21574
08-Aug-2022 15:20:00,146.61,7.1,21632
08-Aug-2022 15:25:00,112.12,7.1,21610
08-Aug-2022 15:30:00,149.32,7.1,21621
08-Aug-2022 15:35:00,138.95,7.1,21616
08-Aug-2022 15:40:00,112.02,7.1,21668
08-Aug-2022 15:45:00,154.46,7.1,21654
08-Aug-2022 15:50:00,102.96,7.1,21643
08-Aug-2022 15:55:00,112.02,7.1,21488
08-Aug-2022 16:00:00,154.35,7.1,21415
08-Aug-2022 16:05:00,93.72,7.1,21306
08-Aug-2022 16:10:00,112.01,7.1,21293
08-Aug-2022 16:15:00,112.12,7.1,21185
08-Aug-2022 16:20:00,112.01,7.1,21042
08-Aug-2022 16:25:00,112.13,7.1,20956
08-Aug-2022 16:30:00,118.95,7.1,20850
08-Aug-2022 16:35:00,149.32,7.1,20871
08-Aug-2022 16:40:00,149.32,7.1,20926
08-Aug-2022 16:45:00,118.95,7.1,20968
08-Aug-2022 16:50:00,154.45,7.1,21056
08-Aug-2022 16:55:00,152.32,7.1,21148
08-Aug-2022 17:00:00,125.44,7.1,21115
08-Aug-2022 17:05:00,125.62,7.1,21057
08-Aug-2022 17:10:00,125.63,7.1,21149
08-Aug-2022 17:15:00,125.62,7.1,21220
08-Aug-2022 17:20:00,125.44,7.1,21209
08-Aug-2022 17:25:00,129.09,7.1,21152
08-Aug-2022 17:30:00,134.33,7.1,21159
08-Aug-2022 17:35:00,150.06,7.1,21137
08-Aug-2022 17:40:00,152.62,7.1,21103
08-Aug-2022 17:45:00,155.33,7.1,21111
08-Aug-2022 17:50:00,153.61,7.1,21197
08-Aug-2022 17:55:00,153.61,7.1,21229
08-Aug-2022 18:00:00,125.44,7.1,21158
08-Aug-2022 18:05:00,125.44,7.1,21053
08-Aug-2022 18:10:00,125.44,7.1,21029
08-Aug-2022 18:15:00,146.56,7.1,20996
08-Aug-2022 18:20:00,152.25,7.1,21070
08-Aug-2022 18:25:00,155.64,7.1,21196
08-Aug-2022 18:30:00,155.64,7.1,21258
08-Aug-2022 18:35:00,146.56,7.1,21266
08-Aug-2022 18:40:00,138.96,7.1,21191
08-Aug-2022 18:45:00,153.26,7.1,21167
08-Aug-2022 18:50:00,118.95,7.1,20941
08-Aug-2022 18:55:00,112.02,7.1,20839
08-Aug-2022 19:00:00,146.56,7.1,20852
08-Aug-2022 19:05:00,146.56,7.1,20795
08-Aug-2022 19:10:00,138.96,7.1,20841
08-Aug-2022 19:15:00,150.06,7.1,20720
08-Aug-2022 19:20:00,146.56,7.1,20501
08-Aug-2022 19:25:00,125.44,7.1,20530
08-Aug-2022 19:30:00,146.56,7.1,20538
08-Aug-2022 19:35:00,112.13,7.1,20397
08-Aug-2022 19:40:00,112.13,7.1,20416
08-Aug-2022 19:45:00,112.01,7.1,20387
08-Aug-2022 19:50:00,112.02,7.1,20425
08-Aug-2022 19:55:00,104.7,7.1,20371
08-Aug-2022 20:00:00,77.34,7.1,20344
08-Aug-2022 20:05:00,78.02,7.1,20308
08-Aug-2022 20:10:00,79.07,7.1,20234
08-Aug-2022 20:15:00,78.36,7.1,20264
08-Aug-2022 20:20:00,79.07,7.1,20233
08-Aug-2022 20:25:00,80.02,7.1,20278
08-Aug-2022 20:30:00,80.29,7.1,20288
08-Aug-2022 20:35:00,86.57,7.1,20355
08-Aug-2022 20:40:00,86.59,7.1,20340
08-Aug-2022 20:45:00,86.59,7.1,20340
08-Aug-2022 20:50:00,86.59,7.1,20502
08-Aug-2022 20:55:00,86.59,7.1,20545
08-Aug-2022 21:00:00,91.6,7.1,20477
08-Aug-2022 21:05:00,93.07,7.1,20558
08-Aug-2022 21:10:00,93.07,7.1,20531
08-Aug-2022 21:15:00,93.07,7.1,20515
08-Aug-2022 21:20:00,91.6,7.1,20526
08-Aug-2022 21:25:00,91.6,7.1,20517
08-Aug-2022 21:30:00,86.59,7.1,20526
08-Aug-2022 21:35:00,80.58,7.1,20477
08-Aug-2022 21:40:00,80.55,7.1,20437
08-Aug-2022 21:45:00,80.22,7.1,20416
08-Aug-2022 21:50:00,78.97,7.1,20345
08-Aug-2022 21:55:00,80.55,7.1,20233
08-Aug-2022 22:00:00,80.01,7.1,19898
08-Aug-2022 22:05:00,80.01,7.1,19689
08-Aug-2022 22:10:00,80.01,7.1,19597
08-Aug-2022 22:15:00,80.01,7.1,19376
08-Aug-2022 22:20:00,78.41,7.1,19354
08-Aug-2022 22:25:00,79.74,7.1,19257
08-Aug-2022 22:30:00,77.45,7.1,19032
08-Aug-2022 22:35:00,78.37,7.1,18900
08-Aug-2022 22:40:00,77.44,7.1,18785
08-Aug-2022 22:45:00,77.45,7.1,18526
08-Aug-2022 22:50:00,77.43,7.1,18430
08-Aug-2022 22:55:00,77.44,7.1,18358
08-Aug-2022 23:00:00,75.7,7.1,18143
08-Aug-2022 23:05:00,77.43,7.1,18034
08-Aug-2022 23:10:00,77.44,7.1,18071
08-Aug-2022 23:15:00,77.43,7.1,18074
08-Aug-2022 23:20:00,75.71,7.1,18014
08-Aug-2022 23:25:00,75.71,7.1,17942
08-Aug-2022 23:30:00,68.16,7.1,17757
08-Aug-2022 23:35:00,75.4,7.1,17627
08-Aug-2022 23:40:00,68.16,7.1,17571
08-Aug-2022 23:45:00,55.56,7.1,17239
08-Aug-2022 23:50:00,55.35,7.1,17051
08-Aug-2022 23:55:00,26.22,7.1,16674
09-Aug-2022 00:00:00,74.85,6.34,16600
09-Aug-2022 00:05:00,68.16,6.34,16424
09-Aug-2022 00:10:00,11.39,6.34,16297
09-Aug-2022 00:15:00,11.4,6.34,16288
09-Aug-2022 00:20:00,11.38,6.34,16242
09-Aug-2022 00:25:00,11.38,6.34,16395
09-Aug-2022 00:30:00,11.37,6.34,16335
09-Aug-2022 00:35:00,11.37,6.34,16245
09-Aug-2022 00:40:00,11.35,6.34,16076
09-Aug-2022 00:45:00,11.34,6.34,15950
09-Aug-2022 00:50:00,11.32,6.34,15870
09-Aug-2022 00:55:00,11.32,6.34,15934
09-Aug-2022 01:00:00,120.31,6.34,15887
09-Aug-2022 01:05:00,67.62,6.34,15873
09-Aug-2022 01:10:00,67.62,6.34,15709
09-Aug-2022 01:15:00,24.48,6.34,15651
09-Aug-2022 01:20:00,24.91,6.34,15594
09-Aug-2022 01:25:00,24.48,6.34,15418
09-Aug-2022 01:30:00,24.48,6.34,15302
09-Aug-2022 01:35:00,24.46,6.34,15257
09-Aug-2022 01:40:00,14.39,6.34,15081
09-Aug-2022 01:45:00,14.39,6.34,15035
09-Aug-2022 01:50:00,14.36,6.34,14935
09-Aug-2022 01:55:00,14.35,6.34,14759
09-Aug-2022 02:00:00,24.92,6.34,14593
09-Aug-2022 02:05:00,24.46,6.34,14529
09-Aug-2022 02:10:00,24.91,6.34,14507
09-Aug-2022 02:15:00,24.48,6.34,14449
09-Aug-2022 02:20:00,24.48,6.34,14371
09-Aug-2022 02:25:00,24.46,6.34,14321
09-Aug-2022 02:30:00,24.45,6.34,14302
09-Aug-2022 02:35:00,14.78,6.34,14302
09-Aug-2022 02:40:00,14.4,6.34,14287
09-Aug-2022 02:45:00,24.45,6.34,14237
09-Aug-2022 02:50:00,14.4,6.34,14161
09-Aug-2022 02:55:00,14.4,6.34,14070
09-Aug-2022 03:00:00,143.23,6.34,14167
09-Aug-2022 03:05:00,113.41,6.34,14160
09-Aug-2022 03:10:00,73.15,6.34,14126
09-Aug-2022 03:15:00,101.34,6.34,14092
09-Aug-2022 03:20:00,113.41,6.34,14094
09-Aug-2022 03:25:00,73.14,6.34,14063
09-Aug-2022 03:30:00,68.12,6.34,14015
09-Aug-2022 03:35:00,67.62,6.34,13983
09-Aug-2022 03:40:00,68.12,6.34,13987
09-Aug-2022 03:45:00,73.15,6.34,13977
09-Aug-2022 03:50:00,68.12,6.34,13964
09-Aug-2022 03:55:00,68.12,6.34,13966
09-Aug-2022 04:00:00,24.48,6.34,13939
09-Aug-2022 04:05:00,67.62,6.34,13904
09-Aug-2022 04:10:00,67.62,6.34,13847
09-Aug-2022 04:15:00,63.14,6.34,13805
09-Aug-2022 04:20:00,67.62,6.34,13638
09-Aug-2022 04:25:00,63.14,6.34,13568
09-Aug-2022 04:30:00,68.12,6.34,13646
09-Aug-2022 04:35:00,68.12,6.34,13614
09-Aug-2022 04:40:00,67.62,6.34,13804
09-Aug-2022 04:45:00,68.12,6.34,13832
09-Aug-2022 04:50:00,67.65,6.34,13843
09-Aug-2022 04:55:00,72.78,6.34,13900
09-Aug-2022 05:00:00,14.35,6.34,13914
09-Aug-2022 05:05:00,14.37,6.34,13994
09-Aug-2022 05:10:00,14.38,6.34,14051
09-Aug-2022 05:15:00,14.38,6.34,14090
09-Aug-2022 05:20:00,14.38,6.34,13997
09-Aug-2022 05:25:00,14.38,6.34,14028
09-Aug-2022 05:30:00,14.4,6.34,14054
09-Aug-2022 05:35:00,14.4,6.34,14107
09-Aug-2022 05:40:00,68.12,6.34,14129
09-Aug-2022 05:45:00,67.62,6.34,14147
09-Aug-2022 05:50:00,67.62,6.34,14195
09-Aug-2022 05:55:00,62.93,6.34,14260
09-Aug-2022 06:00:00,14.34,6.34,14409
09-Aug-2022 06:05:00,14.36,6.34,14580
09-Aug-2022 06:10:00,14.39,6.34,14648
09-Aug-2022 06:15:00,14.39,6.34,14697
09-Aug-2022 06:20:00,14.39,6.34,14696
09-Aug-2022 06:25:00,14.38,6.34,14702
09-Aug-2022 06:30:00,14.4,6.34,14751
09-Aug-2022 06:35:00,14.4,6.34,14836
09-Aug-2022 06:40:00,67.62,6.34,14873
09-Aug-2022 06:45:00,67.62,6.34,14929
09-Aug-2022 06:50:00,71.94,6.34,14797
09-Aug-2022 06:55:00,72.84,6.34,14872
09-Aug-2022 07:00:00,14.39,6.34,15025
09-Aug-2022 07:05:00,67.62,6.34,15206
09-Aug-2022 07:10:00,72.81,6.34,15412
09-Aug-2022 07:15:00,73.05,6.34,15507
09-Aug-2022 07:20:00,72.98,6.34,15612
09-Aug-2022 07:25:00,72.86,6.34,15656
09-Aug-2022 07:30:00,72.88,6.34,15756
09-Aug-2022 07:35:00,73.11,6.34,15761
09-Aug-2022 07:40:00,73.18,6.34,15841
09-Aug-2022 07:45:00,73.17,6.34,15935
09-Aug-2022 07:50:00,73.17,6.34,15979
09-Aug-2022 07:55:00,73.17,6.34,16085
09-Aug-2022 08:00:00,73.17,6.34,16253
09-Aug-2022 08:05:00,73.11,6.34,16345
09-Aug-2022 08:10:00,73.09,6.34,16401
09-Aug-2022 08:15:00,73.08,6.34,16358
09-Aug-2022 08:20:00,73,6.34,16316
09-Aug-2022 08:25:00,73.04,6.34,16365
09-Aug-2022 08:30:00,73,6.34,16399
09-Aug-2022 08:35:00,73.08,6.34,16382
09-Aug-2022 08:40:00,73,6.34,16323
09-Aug-2022 08:45:00,73.05,6.34,16380
09-Aug-2022 08:50:00,73,6.34,16470
09-Aug-2022 08:55:00,73,6.34,16545
09-Aug-2022 09:00:00,73.04,6.34,16577
09-Aug-2022 09:05:00,73.04,6.34,16607
09-Aug-2022 09:10:00,73.04,6.34,16646
09-Aug-2022 09:15:00,73.1,6.34,16670
09-Aug-2022 09:20:00,73.17,6.34,16674
09-Aug-2022 09:25:00,73.17,6.34,16619
09-Aug-2022 09:30:00,73.18,6.34,16628
09-Aug-2022 09:35:00,73.17,6.34,16650
09-Aug-2022 09:40:00,73.17,6.34,16719
09-Aug-2022 09:45:00,73.18,6.34,16764
09-Aug-2022 09:50:00,73.17,6.34,16782
09-Aug-2022 09:55:00,73.17,6.34,16741
09-Aug-2022 10:00:00,73.17,6.34,16920
09-Aug-2022 10:05:00,75.77,6.34,16970
09-Aug-2022 10:10:00,75.43,6.34,17035
09-Aug-2022 10:15:00,74.73,6.34,17043
09-Aug-2022 10:20:00,74.73,6.34,17114
09-Aug-2022 10:25:00,74.73,6.34,17136
09-Aug-2022 10:30:00,73.19,6.34,17189
09-Aug-2022 10:35:00,73.19,6.34,17209
09-Aug-2022 10:40:00,74.73,6.34,17105
09-Aug-2022 10:45:00,75.43,6.34,17056
09-Aug-2022 10:50:00,75.77,6.34,16908
09-Aug-2022 10:55:00,75.43,6.34,16931
09-Aug-2022 11:00:00,73.19,6.34,17025
09-Aug-2022 11:05:00,73.2,6.34,17216
09-Aug-2022 11:10:00,73.19,6.34,17217
09-Aug-2022 11:15:00,73.19,6.34,17216
09-Aug-2022 11:20:00,73.18,6.34,17170
09-Aug-2022 11:25:00,73.18,6.34,17156
09-Aug-2022 11:30:00,73.17,6.34,17194
09-Aug-2022 11:35:00,73.18,6.34,17263
09-Aug-2022 11:40:00,73.18,6.34,17220
09-Aug-2022 11:45:00,73.19,6.34,17328
09-Aug-2022 11:50:00,73.18,6.34,17356
09-Aug-2022 11:55:00,73.18,6.34,17453
09-Aug-2022 12:00:00,73.2,6.34,17440
09-Aug-2022 12:05:00,71.22,6.34,17391
09-Aug-2022 12:10:00,71.08,6.34,17369
09-Aug-2022 12:15:00,71.08,6.34,17367
09-Aug-2022 12:20:00,73.2,6.34,17477
09-Aug-2022 12:25:00,73.2,6.34,17555
09-Aug-2022 12:30:00,73.17,6.34,17515
09-Aug-2022 12:35:00,73.2,6.34,17536
09-Aug-2022 12:40:00,73.15,6.34,17582
09-Aug-2022 12:45:00,71.22,6.34,17621
09-Aug-2022 12:50:00,71.08,6.34,17628
09-Aug-2022 12:55:00,71.08,6.34,17677
09-Aug-2022 13:00:00,70.97,6.34,17789
09-Aug-2022 13:05:00,65.04,6.34,17748
09-Aug-2022 13:10:00,65.07,6.34,17748
09-Aug-2022 13:15:00,63.11,6.34,17793
09-Aug-2022 13:20:00,65.04,6.34,17728
09-Aug-2022 13:25:00,65.04,6.34,17730
09-Aug-2022 13:30:00,65.04,6.34,17755
09-Aug-2022 13:35:00,65.04,6.34,17716
09-Aug-2022 13:40:00,65.04,6.34,17802
09-Aug-2022 13:45:00,70.68,6.34,17819
09-Aug-2022 13:50:00,73.15,6.34,17851
09-Aug-2022 13:55:00,71.22,6.34,17827
09-Aug-2022 14:00:00,71.08,6.34,17823
09-Aug-2022 14:05:00,71.08,6.34,17811
09-Aug-2022 14:10:00,70.68,6.34,17794
09-Aug-2022 14:15:00,70.68,6.34,17829
09-Aug-2022 14:20:00,71.08,6.34,17858
09-Aug-2022 14:25:00,70.68,6.34,17877
09-Aug-2022 14:30:00,71.08,6.34,17808
09-Aug-2022 14:35:00,70.68,6.34,17849
09-Aug-2022 14:40:00,71.08,6.34,17869
09-Aug-2022 14:45:00,70.68,6.34,17899
09-Aug-2022 14:50:00,70.68,6.34,17899
09-Aug-2022 14:55:00,68.09,6.34,17900
09-Aug-2022 15:00:00,59.15,6.34,17885
09-Aug-2022 15:05:00,64.15,6.34,17834
09-Aug-2022 15:10:00,65.28,6.34,17842
09-Aug-2022 15:15:00,64.15,6.34,17703
09-Aug-2022 15:20:00,64.15,6.34,17700
09-Aug-2022 15:25:00,65.3,6.34,17676
09-Aug-2022 15:30:00,68.09,6.34,17720
09-Aug-2022 15:35:00,65.28,6.34,17745
09-Aug-2022 15:40:00,65.3,6.34,17773
09-Aug-2022 15:45:00,65.28,6.34,17804
09-Aug-2022 15:50:00,65.28,6.34,17845
09-Aug-2022 15:55:00,65.28,6.34,17771
09-Aug-2022 16:00:00,68.09,6.34,17823
09-Aug-2022 16:05:00,71.08,6.34,17870
09-Aug-2022 16:10:00,70.68,6.34,17857
09-Aug-2022 16:15:00,71.08,6.34,17834
09-Aug-2022 16:20:00,71.22,6.34,17752
09-Aug-2022 16:25:00,71.87,6.34,17803
09-Aug-2022 16:30:00,71.87,6.34,17860
09-Aug-2022 16:35:00,71.88,6.34,17861
09-Aug-2022 16:40:00,72.42,6.34,17924
09-Aug-2022 16:45:00,73.27,6.34,18046
09-Aug-2022 16:50:00,72.46,6.34,18093
09-Aug-2022 16:55:00,72.46,6.34,18153
09-Aug-2022 17:00:00,72.45,6.34,18138
09-Aug-2022 17:05:00,72.46,6.34,18118
09-Aug-2022 17:10:00,72.87,6.34,18160
09-Aug-2022 17:15:00,75.45,6.34,18190
09-Aug-2022 17:20:00,75.89,6.34,18362
09-Aug-2022 17:25:00,75.36,6.34,18368
09-Aug-2022 17:30:00,75.45,6.34,18467
09-Aug-2022 17:35:00,75.58,6.34,18522
09-Aug-2022 17:40:00,76.12,6.34,18536
09-Aug-2022 17:45:00,77.07,6.34,18538
09-Aug-2022 17:50:00,76.12,6.34,18540
09-Aug-2022 17:55:00,76.12,6.34,18473
09-Aug-2022 18:00:00,79.92,6.34,18452
09-Aug-2022 18:05:00,82.61,6.34,18369
09-Aug-2022 18:10:00,82.61,6.34,18330
09-Aug-2022 18:15:00,90.39,6.34,18339
09-Aug-2022 18:20:00,84.26,6.34,18336
09-Aug-2022 18:25:00,82.61,6.34,18361
09-Aug-2022 18:30:00,88.27,6.34,18350
09-Aug-2022 18:35:00,76.13,6.34,18387
09-Aug-2022 18:40:00,86.7,6.34,18360
09-Aug-2022 18:45:00,82.61,6.34,18355
09-Aug-2022 18:50:00,82.61,6.34,18315
09-Aug-2022 18:55:00,82.61,6.34,18349
09-Aug-2022 19:00:00,75.83,6.34,18302
09-Aug-2022 19:05:00,75.93,6.34,18253
09-Aug-2022 19:10:00,74.66,6.34,18284
09-Aug-2022 19:15:00,75.82,6.34,18359
09-Aug-2022 19:20:00,75.93,6.34,18390
09-Aug-2022 19:25:00,75.83,6.34,18349
09-Aug-2022 19:30:00,75.88,6.34,18398
09-Aug-2022 19:35:00,75.89,6.34,18357
09-Aug-2022 19:40:00,75.83,6.34,18345
09-Aug-2022 19:45:00,75.83,6.34,18340
09-Aug-2022 19:50:00,75.83,6.34,18316
09-Aug-2022 19:55:00,75.82,6.34,18294
09-Aug-2022 20:00:00,75.83,6.34,18277
09-Aug-2022 20:05:00,75.94,6.34,18213
09-Aug-2022 20:10:00,75.83,6.34,18114
09-Aug-2022 20:15:00,75.93,6.34,18037
09-Aug-2022 20:20:00,76.02,6.34,17954
09-Aug-2022 20:25:00,75.83,6.34,17968
09-Aug-2022 20:30:00,75.89,6.34,18042
09-Aug-2022 20:35:00,75.93,6.34,18058
09-Aug-2022 20:40:00,76.13,6.34,18159
09-Aug-2022 20:45:00,76.13,6.34,18162
09-Aug-2022 20:50:00,76.13,6.34,18157
09-Aug-2022 20:55:00,79.27,6.34,18179
09-Aug-2022 21:00:00,86.7,6.34,18133
09-Aug-2022 21:05:00,86.7,6.34,18122
09-Aug-2022 21:10:00,100.23,6.34,18032
09-Aug-2022 21:15:00,78.2,6.34,18039
09-Aug-2022 21:20:00,82.61,6.34,18010
09-Aug-2022 21:25:00,76.4,6.34,17986
09-Aug-2022 21:30:00,76.4,6.34,17819
09-Aug-2022 21:35:00,76.39,6.34,17740
09-Aug-2022 21:40:00,76.13,6.34,17618
09-Aug-2022 21:45:00,75.94,6.34,17573
09-Aug-2022 21:50:00,75.65,6.34,17496
09-Aug-2022 21:55:00,75.65,6.34,17451
09-Aug-2022 22:00:00,75.44,6.34,17279
09-Aug-2022 22:05:00,75.44,6.34,17126
09-Aug-2022 22:10:00,75.44,6.34,17005
09-Aug-2022 22:15:00,75.63,6.34,16891
09-Aug-2022 22:20:00,75.63,6.34,16856
09-Aug-2022 22:25:00,75.77,6.34,16729
09-Aug-2022 22:30:00,74.73,6.34,16643
09-Aug-2022 22:35:00,74.87,6.34,16564
09-Aug-2022 22:40:00,74.32,6.34,16506
09-Aug-2022 22:45:00,74.32,6.34,16400
09-Aug-2022 22:50:00,73.19,6.34,16295
09-Aug-2022 22:55:00,74.32,6.34,16319
09-Aug-2022 23:00:00,73.07,6.34,16168
09-Aug-2022 23:05:00,72.88,6.34,16017
09-Aug-2022 23:10:00,72.92,6.34,15828
09-Aug-2022 23:15:00,72.84,6.34,15698
09-Aug-2022 23:20:00,72.91,6.34,15600
09-Aug-2022 23:25:00,72.33,6.34,15595
09-Aug-2022 23:30:00,72.24,6.34,15544
09-Aug-2022 23:35:00,71.94,6.34,15458
09-Aug-2022 23:40:00,71.27,6.34,15353
09-Aug-2022 23:45:00,71.27,6.34,15308
09-Aug-2022 23:50:00,71.27,6.34,15251
09-Aug-2022 23:55:00,14.4,6.34,15161
10-Aug-2022 00:00:00,71.7,6.74,15040
10-Aug-2022 00:05:00,71.27,6.74,14803
10-Aug-2022 00:10:00,71.27,6.74,14670
10-Aug-2022 00:15:00,71.26,6.74,14601
10-Aug-2022 00:20:00,68.12,6.74,14546
10-Aug-2022 00:25:00,14.4,6.74,14511
10-Aug-2022 00:30:00,14.4,6.74,14599
10-Aug-2022 00:35:00,14.38,6.74,14470
10-Aug-2022 00:40:00,14.37,6.74,14436
10-Aug-2022 00:45:00,14.36,6.74,14380
10-Aug-2022 00:50:00,14.35,6.74,14342
10-Aug-2022 00:55:00,14.34,6.74,14294
10-Aug-2022 01:00:00,100,6.74,14179
10-Aug-2022 01:05:00,65.79,6.74,14151
10-Aug-2022 01:10:00,13.39,6.74,13914
10-Aug-2022 01:15:00,13.39,6.74,13882
10-Aug-2022 01:20:00,13.37,6.74,13837
10-Aug-2022 01:25:00,13.37,6.74,13700
10-Aug-2022 01:30:00,13.36,6.74,13698
10-Aug-2022 01:35:00,13.36,6.74,13672
10-Aug-2022 01:40:00,13.34,6.74,13637
10-Aug-2022 01:45:00,13.34,6.74,13598
10-Aug-2022 01:50:00,13.34,6.74,13557
10-Aug-2022 01:55:00,13.32,6.74,13455
10-Aug-2022 02:00:00,90,6.74,13390
10-Aug-2022 02:05:00,81.23,6.74,13327
10-Aug-2022 02:10:00,65.79,6.74,13301
10-Aug-2022 02:15:00,65.79,6.74,13359
10-Aug-2022 02:20:00,15.78,6.74,13295
10-Aug-2022 02:25:00,14.76,6.74,13272
10-Aug-2022 02:30:00,14.77,6.74,13255
10-Aug-2022 02:35:00,14.76,6.74,13256
10-Aug-2022 02:40:00,14.37,6.74,13229
10-Aug-2022 02:45:00,14.36,6.74,13179
10-Aug-2022 02:50:00,14.54,6.74,13156
10-Aug-2022 02:55:00,13.52,6.74,13092
10-Aug-2022 03:00:00,112.3,6.74,13080
10-Aug-2022 03:05:00,90,6.74,13105
10-Aug-2022 03:10:00,90,6.74,13086
10-Aug-2022 03:15:00,81.24,6.74,13081
10-Aug-2022 03:20:00,81.23,6.74,13068
10-Aug-2022 03:25:00,81.23,6.74,13065
10-Aug-2022 03:30:00,65.79,6.74,13040
10-Aug-2022 03:35:00,15.78,6.74,13030
10-Aug-2022 03:40:00,65.79,6.74,12915
10-Aug-2022 03:45:00,65.79,6.74,12907
10-Aug-2022 03:50:00,15.77,6.74,12848
10-Aug-2022 03:55:00,65.79,6.74,12847
10-Aug-2022 04:00:00,75.33,6.74,12837
10-Aug-2022 04:05:00,65.79,6.74,12876
10-Aug-2022 04:10:00,75.33,6.74,12901
10-Aug-2022 04:15:00,75.33,6.74,12923
10-Aug-2022 04:20:00,75.33,6.74,12908
10-Aug-2022 04:25:00,65.79,6.74,12915
10-Aug-2022 04:30:00,65.79,6.74,12934
10-Aug-2022 04:35:00,65.79,6.74,12948
10-Aug-2022 04:40:00,75.33,6.74,12972
10-Aug-2022 04:45:00,75.33,6.74,12994
10-Aug-2022 04:50:00,75.33,6.74,12998
10-Aug-2022 04:55:00,75.33,6.74,13025
10-Aug-2022 05:00:00,14.32,6.74,13110
10-Aug-2022 05:05:00,14.34,6.74,13198
10-Aug-2022 05:10:00,14.36,6.74,13267
10-Aug-2022 05:15:00,14.36,6.74,13288
10-Aug-2022 05:20:00,14.36,6.74,13289
10-Aug-2022 05:25:00,14.37,6.74,13367
10-Aug-2022 05:30:00,14.37,6.74,13404
10-Aug-2022 05:35:00,14.38,6.74,13442
10-Aug-2022 05:40:00,14.64,6.74,13460
10-Aug-2022 05:45:00,14.64,6.74,13533
10-Aug-2022 05:50:00,15.47,6.74,13568
10-Aug-2022 05:55:00,19,6.74,13600
10-Aug-2022 06:00:00,15.55,6.74,13763
10-Aug-2022 06:05:00,19,6.74,13878
10-Aug-2022 06:10:00,75.33,6.74,13947
10-Aug-2022 06:15:00,75.33,6.74,14005
10-Aug-2022 06:20:00,75.33,6.74,14010
10-Aug-2022 06:25:00,75.33,6.74,14047
10-Aug-2022 06:30:00,75.33,6.74,14087
10-Aug-2022 06:35:00,75.33,6.74,14146
10-Aug-2022 06:40:00,75.31,6.74,14177
10-Aug-2022 06:45:00,75.34,6.74,14252
10-Aug-2022 06:50:00,75.33,6.74,14332
10-Aug-2022 06:55:00,75.36,6.74,14327
10-Aug-2022 07:00:00,14.36,6.74,14488
10-Aug-2022 07:05:00,68.53,6.74,14632
10-Aug-2022 07:10:00,65.82,6.74,14705
10-Aug-2022 07:15:00,68.53,6.74,14753
10-Aug-2022 07:20:00,70.99,6.74,14711
10-Aug-2022 07:25:00,71.02,6.74,14811
10-Aug-2022 07:30:00,71.11,6.74,14920
10-Aug-2022 07:35:00,71.1,6.74,15040
10-Aug-2022 07:40:00,71.11,6.74,15162
10-Aug-2022 07:45:00,71.12,6.74,15226
10-Aug-2022 07:50:00,75.33,6.74,15371
10-Aug-2022 07:55:00,75.33,6.74,15437
10-Aug-2022 08:00:00,75.33,6.74,15630
10-Aug-2022 08:05:00,75.33,6.74,15689
10-Aug-2022 08:10:00,75.33,6.74,15767
10-Aug-2022 08:15:00,75.33,6.74,15754
10-Aug-2022 08:20:00,75.33,6.74,15768
10-Aug-2022 08:25:00,75.33,6.74,15824
10-Aug-2022 08:30:00,75.33,6.74,15853
10-Aug-2022 08:35:00,75.33,6.74,15917
10-Aug-2022 08:40:00,76.28,6.74,15960
10-Aug-2022 08:45:00,76.37,6.74,15997
10-Aug-2022 08:50:00,76.3,6.74,16140
10-Aug-2022 08:55:00,76.04,6.74,16279
