date,P,G,L
03-May-2022 00:35:00,49.93,6.88,68704
03-May-2022 00:40:00,43.59,6.88,68452
03-May-2022 00:45:00,44.91,6.88,68087
03-May-2022 00:50:00,44.76,6.88,67870
03-May-2022 00:55:00,49.36,6.88,67553
03-May-2022 01:00:00,44.1,6.88,67279
03-May-2022 01:05:00,50.42,6.88,67279
03-May-2022 01:10:00,69.57,6.88,67150
03-May-2022 01:15:00,54.76,6.88,67059
03-May-2022 01:20:00,49.07,6.88,66817
03-May-2022 01:25:00,40.93,6.88,66534
03-May-2022 01:30:00,41.15,6.88,66338
03-May-2022 01:35:00,43.52,6.88,66117
03-May-2022 01:40:00,43.47,6.88,66065
03-May-2022 01:45:00,44.22,6.88,65620
03-May-2022 01:50:00,43.43,6.88,65779
03-May-2022 01:55:00,44.61,6.88,65471
03-May-2022 02:00:00,44.82,6.88,65528
03-May-2022 02:05:00,48.74,6.88,65489
03-May-2022 02:10:00,82.55,6.88,65403
03-May-2022 02:15:00,45.9,6.88,65409
03-May-2022 02:20:00,45.06,6.88,65310
03-May-2022 02:25:00,45.39,6.88,65068
03-May-2022 02:30:00,40.83,6.88,64921
03-May-2022 02:35:00,42.17,6.88,64669
03-May-2022 02:40:00,44.91,6.88,64819
03-May-2022 02:45:00,44.29,6.88,64558
03-May-2022 02:50:00,45.01,6.88,64826
03-May-2022 02:55:00,49.34,6.88,64634
03-May-2022 03:00:00,39.54,6.88,64721
03-May-2022 03:05:00,42.14,6.88,64603
03-May-2022 03:10:00,42.6,6.88,64336
03-May-2022 03:15:00,42.48,6.88,64111
03-May-2022 03:20:00,42.87,6.88,63960
03-May-2022 03:25:00,42.97,6.88,64127
03-May-2022 03:30:00,35.82,6.88,64270
03-May-2022 03:35:00,42.78,6.88,64010
03-May-2022 03:40:00,40.49,6.88,64227
03-May-2022 03:45:00,37.39,6.88,64301
03-May-2022 03:50:00,37.7,6.88,64393
03-May-2022 03:55:00,37.42,6.88,64651
03-May-2022 04:00:00,34.01,6.88,64690
03-May-2022 04:05:00,42.57,6.88,64589
03-May-2022 04:10:00,42.46,6.88,64803
03-May-2022 04:15:00,42.65,6.88,64775
03-May-2022 04:20:00,41.92,6.88,64774
03-May-2022 04:25:00,44.68,6.88,65098
03-May-2022 04:30:00,37.65,6.88,65096
03-May-2022 04:35:00,44.62,6.88,65080
03-May-2022 04:40:00,37.45,6.88,65386
03-May-2022 04:45:00,38.52,6.88,65446
03-May-2022 04:50:00,37.55,6.88,65708
03-May-2022 04:55:00,33.6,6.88,66005
03-May-2022 05:00:00,34.7,6.88,66195
03-May-2022 05:05:00,35.37,6.88,66241
03-May-2022 05:10:00,40.06,6.88,66780
03-May-2022 05:15:00,35.96,6.88,67202
03-May-2022 05:20:00,37.36,6.88,67716
03-May-2022 05:25:00,37.23,6.88,68099
03-May-2022 05:30:00,38.87,6.88,68576
03-May-2022 05:35:00,43.46,6.88,68572
03-May-2022 05:40:00,42.59,6.88,69362
03-May-2022 05:45:00,42.38,6.88,69655
03-May-2022 05:50:00,43.54,6.88,69992
03-May-2022 05:55:00,42.42,6.88,70333
03-May-2022 06:00:00,43.9,6.88,70994
03-May-2022 06:05:00,47.66,6.88,71537
03-May-2022 06:10:00,61.68,6.88,72451
03-May-2022 06:15:00,67.45,6.88,72991
03-May-2022 06:20:00,58.02,6.88,73659
03-May-2022 06:25:00,51.64,6.88,74100
03-May-2022 06:30:00,43.47,6.88,74574
03-May-2022 06:35:00,48.75,6.88,74717
03-May-2022 06:40:00,43.37,6.88,75250
03-May-2022 06:45:00,48.4,6.88,75628
03-May-2022 06:50:00,44.69,6.88,75869
03-May-2022 06:55:00,64.83,6.88,76499
03-May-2022 07:00:00,53.66,6.88,76634
03-May-2022 07:05:00,59.24,6.88,77021
03-May-2022 07:10:00,54.25,6.88,77459
03-May-2022 07:15:00,59.74,6.88,77764
03-May-2022 07:20:00,55.81,6.88,78402
03-May-2022 07:25:00,60.65,6.88,78495
03-May-2022 07:30:00,58.83,6.88,78755
03-May-2022 07:35:00,62.02,6.88,78950
03-May-2022 07:40:00,59.05,6.88,79299
03-May-2022 07:45:00,65.36,6.88,79674
03-May-2022 07:50:00,58.97,6.88,79787
03-May-2022 07:55:00,63.84,6.88,79949
03-May-2022 08:00:00,59.31,6.88,79958
03-May-2022 08:05:00,59.67,6.88,80094
03-May-2022 08:10:00,58.6,6.88,80413
03-May-2022 08:15:00,63.97,6.88,80567
03-May-2022 08:20:00,61.13,6.88,80596
03-May-2022 08:25:00,54.89,6.88,80547
03-May-2022 08:30:00,52.8,6.88,80585
03-May-2022 08:35:00,56.18,6.88,80605
03-May-2022 08:40:00,55.2,6.88,80674
03-May-2022 08:45:00,60.09,6.88,80731
03-May-2022 08:50:00,57.34,6.88,81180
03-May-2022 08:55:00,57.3,6.88,81407
03-May-2022 09:00:00,64.83,6.88,81133
03-May-2022 09:05:00,60.93,6.88,81148
03-May-2022 09:10:00,63.64,6.88,80971
03-May-2022 09:15:00,63.45,6.88,81298
03-May-2022 09:20:00,63.9,6.88,81383
03-May-2022 09:25:00,67.63,6.88,81393
03-May-2022 09:30:00,65.16,6.88,81550
03-May-2022 09:35:00,70.64,6.88,81581
03-May-2022 09:40:00,71.76,6.88,81500
03-May-2022 09:45:00,70.89,6.88,81516
03-May-2022 09:50:00,65.3,6.88,81748
03-May-2022 09:55:00,66.3,6.88,81673
03-May-2022 10:00:00,73.2,6.88,81280
03-May-2022 10:05:00,87.4,6.88,81497
03-May-2022 10:10:00,76.09,6.88,81386
03-May-2022 10:15:00,144.29,6.88,81609
03-May-2022 10:20:00,95.07,6.88,81844
03-May-2022 10:25:00,131.93,6.88,81959
03-May-2022 10:30:00,131.32,6.88,82166
03-May-2022 10:35:00,85.75,6.88,82234
03-May-2022 10:40:00,96.99,6.88,82161
03-May-2022 10:45:00,85.87,6.88,81932
03-May-2022 10:50:00,71.65,6.88,82082
03-May-2022 10:55:00,282.61,6.88,82114
03-May-2022 11:00:00,196.82,6.88,82326
03-May-2022 11:05:00,117.31,6.88,82210
03-May-2022 11:10:00,145.17,6.88,82109
03-May-2022 11:15:00,116.66,6.88,82249
03-May-2022 11:20:00,104.99,6.88,82293
03-May-2022 11:25:00,104.71,6.88,82366
03-May-2022 11:30:00,117.4,6.88,82246
03-May-2022 11:35:00,104.03,6.88,82275
03-May-2022 11:40:00,67.93,6.88,82267
03-May-2022 11:45:00,51.76,6.88,82119
03-May-2022 11:50:00,67.57,6.88,82115
03-May-2022 11:55:00,66.81,6.88,82317
03-May-2022 12:00:00,54.01,6.88,82251
03-May-2022 12:05:00,59.51,6.88,82458
03-May-2022 12:10:00,83.1,6.88,82267
03-May-2022 12:15:00,89.33,6.88,82781
03-May-2022 12:20:00,72.45,6.88,82601
03-May-2022 12:25:00,75.2,6.88,82265
03-May-2022 12:30:00,67.2,6.88,82428
03-May-2022 12:35:00,59.48,6.88,82448
03-May-2022 12:40:00,72.13,6.88,82636
03-May-2022 12:45:00,91.38,6.88,82784
03-May-2022 12:50:00,71.03,6.88,83054
03-May-2022 12:55:00,72.31,6.88,83076
03-May-2022 13:00:00,51.11,6.88,83068
03-May-2022 13:05:00,51.33,6.88,82964
03-May-2022 13:10:00,64.2,6.88,83329
03-May-2022 13:15:00,64.03,6.88,83439
03-May-2022 13:20:00,70.92,6.88,83488
03-May-2022 13:25:00,72.48,6.88,83649
03-May-2022 13:30:00,82.28,6.88,83714
03-May-2022 13:35:00,66.3,6.88,83667
03-May-2022 13:40:00,68.16,6.88,83513
03-May-2022 13:45:00,67.15,6.88,83574
03-May-2022 13:50:00,66.03,6.88,83558
03-May-2022 13:55:00,413.47,6.88,83575
03-May-2022 14:00:00,144.65,6.88,83515
03-May-2022 14:05:00,84.4,6.88,83539
03-May-2022 14:10:00,79.59,6.88,83608
03-May-2022 14:15:00,76.3,6.88,83206
03-May-2022 14:20:00,79.67,6.88,83494
03-May-2022 14:25:00,95.09,6.88,83428
03-May-2022 14:30:00,141.47,6.88,83968
03-May-2022 14:35:00,72.94,6.88,83875
03-May-2022 14:40:00,82.16,6.88,83813
03-May-2022 14:45:00,80.89,6.88,83794
03-May-2022 14:50:00,70.86,6.88,83522
03-May-2022 14:55:00,60,6.88,83718
03-May-2022 15:00:00,68.53,6.88,83451
03-May-2022 15:05:00,52.01,6.88,83727
03-May-2022 15:10:00,65.68,6.88,83632
03-May-2022 15:15:00,67.8,6.88,83677
03-May-2022 15:20:00,64.43,6.88,83747
03-May-2022 15:25:00,72.61,6.88,84205
03-May-2022 15:30:00,71.36,6.88,83975
03-May-2022 15:35:00,64.55,6.88,84034
03-May-2022 15:40:00,68.63,6.88,83821
03-May-2022 15:45:00,71.08,6.88,84136
03-May-2022 15:50:00,66.69,6.88,83768
03-May-2022 15:55:00,63.53,6.88,83977
03-May-2022 16:00:00,56.59,6.88,83947
03-May-2022 16:05:00,55.6,6.88,83694
03-May-2022 16:10:00,55.75,6.88,83776
03-May-2022 16:15:00,66.3,6.88,83642
03-May-2022 16:20:00,61.39,6.88,84180
03-May-2022 16:25:00,65.52,6.88,84430
03-May-2022 16:30:00,65.24,6.88,84148
03-May-2022 16:35:00,72.78,6.88,84413
03-May-2022 16:40:00,65.69,6.88,84722
03-May-2022 16:45:00,70.1,6.88,84639
03-May-2022 16:50:00,66.62,6.88,84844
03-May-2022 16:55:00,75.09,6.88,84814
03-May-2022 17:00:00,71.41,6.88,84833
03-May-2022 17:05:00,73.89,6.88,85454
03-May-2022 17:10:00,72.81,6.88,85532
03-May-2022 17:15:00,83.28,6.88,85317
03-May-2022 17:20:00,111.65,6.88,85239
03-May-2022 17:25:00,81.3,6.88,85407
03-May-2022 17:30:00,113.05,6.88,85267
03-May-2022 17:35:00,79.93,6.88,85592
03-May-2022 17:40:00,91.23,6.88,85657
03-May-2022 17:45:00,84.33,6.88,85850
03-May-2022 17:50:00,97.75,6.88,85783
03-May-2022 17:55:00,66.14,6.88,86065
03-May-2022 18:00:00,58.42,6.88,85978
03-May-2022 18:05:00,82.23,6.88,85480
03-May-2022 18:10:00,79.85,6.88,85455
03-May-2022 18:15:00,83.27,6.88,85438
03-May-2022 18:20:00,86.81,6.88,85502
03-May-2022 18:25:00,84.43,6.88,85379
03-May-2022 18:30:00,105.14,6.88,85564
03-May-2022 18:35:00,107.05,6.88,85372
03-May-2022 18:40:00,115.01,6.88,85558
03-May-2022 18:45:00,105.82,6.88,85442
03-May-2022 18:50:00,95.36,6.88,85137
03-May-2022 18:55:00,76.37,6.88,85327
03-May-2022 19:00:00,57.9,6.88,85342
03-May-2022 19:05:00,69.23,6.88,85196
03-May-2022 19:10:00,72.92,6.88,85006
03-May-2022 19:15:00,74.32,6.88,85378
03-May-2022 19:20:00,85.25,6.88,85201
03-May-2022 19:25:00,75.24,6.88,85224
03-May-2022 19:30:00,81.58,6.88,84764
03-May-2022 19:35:00,58.99,6.88,84876
03-May-2022 19:40:00,69.66,6.88,85197
03-May-2022 19:45:00,69.44,6.88,85131
03-May-2022 19:50:00,72.22,6.88,85134
03-May-2022 19:55:00,78.89,6.88,85088
03-May-2022 20:00:00,81.62,6.88,85225
03-May-2022 20:05:00,78.25,6.88,85405
03-May-2022 20:10:00,93.68,6.88,85441
03-May-2022 20:15:00,91.62,6.88,85633
03-May-2022 20:20:00,91.62,6.88,85633
03-May-2022 20:25:00,89.56,6.88,85809
03-May-2022 20:30:00,86.65,6.88,86028
03-May-2022 20:35:00,70.33,6.88,85972
03-May-2022 20:40:00,70.1,6.88,85822
03-May-2022 20:45:00,69.99,6.88,85736
03-May-2022 20:50:00,66.11,6.88,85690
03-May-2022 20:55:00,67.91,6.88,85405
03-May-2022 21:00:00,69.49,6.88,85331
03-May-2022 21:05:00,66.45,6.88,85040
03-May-2022 21:10:00,67.75,6.88,85037
03-May-2022 21:15:00,78.1,6.88,84622
03-May-2022 21:20:00,65.17,6.88,84347
03-May-2022 21:25:00,63.4,6.88,83995
03-May-2022 21:30:00,66.68,6.88,83668
03-May-2022 21:35:00,49.07,6.88,83270
03-May-2022 21:40:00,54.41,6.88,82812
03-May-2022 21:45:00,50.85,6.88,82561
03-May-2022 21:50:00,56.05,6.88,81920
03-May-2022 21:55:00,64.66,6.88,81846
03-May-2022 22:00:00,58.61,6.88,81643
03-May-2022 22:05:00,84.09,6.88,81119
03-May-2022 22:10:00,70.6,6.88,80580
03-May-2022 22:15:00,66.2,6.88,80145
03-May-2022 22:20:00,82.86,6.88,79606
03-May-2022 22:25:00,52.76,6.88,79493
03-May-2022 22:30:00,50.8,6.88,78753
03-May-2022 22:35:00,56.54,6.88,78150
03-May-2022 22:40:00,55.78,6.88,77649
03-May-2022 22:45:00,61.66,6.88,77393
03-May-2022 22:50:00,54.37,6.88,76948
03-May-2022 22:55:00,54.84,6.88,76696
03-May-2022 23:00:00,52.55,6.88,76435
03-May-2022 23:05:00,61.2,6.88,75842
03-May-2022 23:10:00,52.73,6.88,75274
03-May-2022 23:15:00,45.03,6.88,74702
03-May-2022 23:20:00,59.26,6.88,74410
03-May-2022 23:25:00,41.73,6.88,73929
03-May-2022 23:30:00,45.33,6.88,73729
03-May-2022 23:35:00,45.89,6.88,73131
03-May-2022 23:40:00,45.96,6.88,72776
03-May-2022 23:45:00,47.71,6.88,72294
03-May-2022 23:50:00,48.21,6.88,71925
03-May-2022 23:55:00,43.85,6.88,71556
04-May-2022 00:00:00,47.12,7.51,71284
04-May-2022 00:05:00,47.78,7.51,71255
04-May-2022 00:10:00,46.41,7.51,70798
04-May-2022 00:15:00,47.43,7.51,70409
04-May-2022 00:20:00,49.29,7.51,69696
04-May-2022 00:25:00,47.99,7.51,69671
04-May-2022 00:30:00,55.15,7.51,69719
04-May-2022 00:35:00,55.79,7.51,69478
04-May-2022 00:40:00,48.71,7.51,69255
04-May-2022 00:45:00,48.83,7.51,68989
04-May-2022 00:50:00,46.4,7.51,68738
04-May-2022 00:55:00,49.24,7.51,68249
04-May-2022 01:00:00,44.69,7.51,67648
04-May-2022 01:05:00,49.2,7.51,67671
04-May-2022 01:10:00,49,7.51,67708
04-May-2022 01:15:00,50.03,7.51,67592
04-May-2022 01:20:00,52.92,7.51,67275
04-May-2022 01:25:00,48.81,7.51,67499
04-May-2022 01:30:00,49.32,7.51,67375
04-May-2022 01:35:00,48.97,7.51,66851
04-May-2022 01:40:00,49.16,7.51,66783
04-May-2022 01:45:00,49.67,7.51,66494
04-May-2022 01:50:00,48.98,7.51,66460
04-May-2022 01:55:00,49.49,7.51,66375
04-May-2022 02:00:00,55.72,7.51,66280
04-May-2022 02:05:00,48.74,7.51,66191
04-May-2022 02:10:00,62.39,7.51,66193
04-May-2022 02:15:00,46.74,7.51,66131
04-May-2022 02:20:00,48.22,7.51,65922
04-May-2022 02:25:00,50.94,7.51,65990
04-May-2022 02:30:00,49.23,7.51,65653
04-May-2022 02:35:00,48.75,7.51,65440
04-May-2022 02:40:00,48.98,7.51,65646
04-May-2022 02:45:00,47.13,7.51,65539
04-May-2022 02:50:00,47.33,7.51,65059
04-May-2022 02:55:00,47.86,7.51,64917
04-May-2022 03:00:00,48.87,7.51,64987
04-May-2022 03:05:00,48.84,7.51,65079
04-May-2022 03:10:00,63.53,7.51,65169
04-May-2022 03:15:00,54.37,7.51,65422
04-May-2022 03:20:00,48.72,7.51,65257
04-May-2022 03:25:00,50.75,7.51,65113
04-May-2022 03:30:00,48.97,7.51,65014
04-May-2022 03:35:00,50.18,7.51,65163
04-May-2022 03:40:00,49.31,7.51,65022
04-May-2022 03:45:00,51.02,7.51,64793
04-May-2022 03:50:00,49.09,7.51,64878
04-May-2022 03:55:00,49.16,7.51,64969
04-May-2022 04:00:00,49.46,7.51,64925
04-May-2022 04:05:00,55.77,7.51,65215
04-May-2022 04:10:00,50.1,7.51,65621
04-May-2022 04:15:00,54.24,7.51,65763
04-May-2022 04:20:00,58.06,7.51,65621
04-May-2022 04:25:00,56.09,7.51,65761
04-May-2022 04:30:00,55.67,7.51,66023
04-May-2022 04:35:00,65.12,7.51,65979
04-May-2022 04:40:00,56.36,7.51,66032
04-May-2022 04:45:00,56.81,7.51,66362
04-May-2022 04:50:00,56.81,7.51,66362
04-May-2022 04:55:00,49.02,7.51,66799
04-May-2022 05:00:00,62.42,7.51,66738
04-May-2022 05:05:00,54.95,7.51,66829
04-May-2022 05:10:00,65.04,7.51,67649
04-May-2022 05:15:00,74.25,7.51,68363
04-May-2022 05:20:00,69.37,7.51,68530
04-May-2022 05:25:00,73.67,7.51,68789
04-May-2022 05:30:00,99.63,7.51,69183
04-May-2022 05:35:00,246.77,7.51,69319
04-May-2022 05:40:00,63.75,7.51,69814
04-May-2022 05:45:00,65.14,7.51,69993
04-May-2022 05:50:00,68.49,7.51,70591
04-May-2022 05:55:00,59.07,7.51,71127
04-May-2022 06:00:00,53.61,7.51,71342
04-May-2022 06:05:00,54.82,7.51,71830
04-May-2022 06:10:00,45.16,7.51,73015
04-May-2022 06:15:00,64.13,7.51,73525
04-May-2022 06:20:00,53.57,7.51,74242
04-May-2022 06:25:00,54.91,7.51,74751
04-May-2022 06:30:00,59.8,7.51,75183
04-May-2022 06:35:00,69.66,7.51,75479
04-May-2022 06:40:00,63.26,7.51,75889
04-May-2022 06:45:00,66.91,7.51,76422
04-May-2022 06:50:00,68.82,7.51,76762
04-May-2022 06:55:00,64.55,7.51,77144
04-May-2022 07:00:00,58.41,7.51,77307
04-May-2022 07:05:00,61.53,7.51,77260
04-May-2022 07:10:00,64.59,7.51,77810
04-May-2022 07:15:00,96.45,7.51,78505
04-May-2022 07:20:00,99.34,7.51,79038
04-May-2022 07:25:00,69.99,7.51,79316
04-May-2022 07:30:00,96.31,7.51,79402
04-May-2022 07:35:00,73.24,7.51,79634
04-May-2022 07:40:00,97.65,7.51,79972
04-May-2022 07:45:00,66.6,7.51,80339
04-May-2022 07:50:00,66.6,7.51,80339
04-May-2022 07:55:00,91.11,7.51,80550
04-May-2022 08:00:00,167.57,7.51,80519
04-May-2022 08:05:00,78.1,7.51,81024
04-May-2022 08:10:00,73.26,7.51,81475
04-May-2022 08:15:00,88.53,7.51,81584
04-May-2022 08:20:00,75.89,7.51,81588
04-May-2022 08:25:00,72.94,7.51,81944
04-May-2022 08:30:00,88.4,7.51,81927
04-May-2022 08:35:00,85.21,7.51,82012
04-May-2022 08:40:00,82.55,7.51,82045
04-May-2022 08:45:00,72.96,7.51,82100
04-May-2022 08:50:00,104.13,7.51,81652
04-May-2022 08:55:00,105.91,7.51,81850
04-May-2022 09:00:00,75.74,7.51,81998
04-May-2022 09:05:00,76.43,7.51,82175
04-May-2022 09:10:00,88.28,7.51,82123
04-May-2022 09:15:00,221.96,7.51,82286
04-May-2022 09:20:00,109.67,7.51,82536
04-May-2022 09:25:00,95.05,7.51,82606
04-May-2022 09:30:00,83.9,7.51,82337
04-May-2022 09:35:00,85.09,7.51,82883
04-May-2022 09:40:00,68.69,7.51,82814
04-May-2022 09:45:00,75,7.51,82691
04-May-2022 09:50:00,74.63,7.51,82918
04-May-2022 09:55:00,69.51,7.51,83128
04-May-2022 10:00:00,68.35,7.51,82945
04-May-2022 10:05:00,62.86,7.51,82823
04-May-2022 10:10:00,64.13,7.51,82877
04-May-2022 10:15:00,76.18,7.51,82836
04-May-2022 10:20:00,80.07,7.51,82935
04-May-2022 10:25:00,77.07,7.51,83098
04-May-2022 10:30:00,78.34,7.51,83415
04-May-2022 10:35:00,85.87,7.51,83452
04-May-2022 10:40:00,78.09,7.51,83468
04-May-2022 10:45:00,82.09,7.51,83219
04-May-2022 10:50:00,78.34,7.51,83419
04-May-2022 10:55:00,77.92,7.51,83502
04-May-2022 11:00:00,85.46,7.51,83360
04-May-2022 11:05:00,80.34,7.51,83372
04-May-2022 11:10:00,77.73,7.51,83284
04-May-2022 11:15:00,104.25,7.51,83319
04-May-2022 11:20:00,79.65,7.51,83552
04-May-2022 11:25:00,78.03,7.51,83506
04-May-2022 11:30:00,62.33,7.51,83537
04-May-2022 11:35:00,73.18,7.51,83443
04-May-2022 11:40:00,76.28,7.51,83391
04-May-2022 11:45:00,72.25,7.51,83555
04-May-2022 11:50:00,105.09,7.51,83963
04-May-2022 11:55:00,90.11,7.51,84054
04-May-2022 12:00:00,89.26,7.51,84190
04-May-2022 12:05:00,101.8,7.51,84090
04-May-2022 12:10:00,96.49,7.51,84224
04-May-2022 12:15:00,92.44,7.51,84322
04-May-2022 12:20:00,88.71,7.51,84061
04-May-2022 12:25:00,98.82,7.51,84103
04-May-2022 12:30:00,94.66,7.51,84109
04-May-2022 12:35:00,91.23,7.51,83947
04-May-2022 12:40:00,94.65,7.51,84125
04-May-2022 12:45:00,101.95,7.51,83902
04-May-2022 12:50:00,94.7,7.51,83582
04-May-2022 12:55:00,104.03,7.51,83454
04-May-2022 13:00:00,102.1,7.51,84173
04-May-2022 13:05:00,95.72,7.51,84107
04-May-2022 13:10:00,98.78,7.51,84208
04-May-2022 13:15:00,103.43,7.51,84311
04-May-2022 13:20:00,98.43,7.51,84263
04-May-2022 13:25:00,106.34,7.51,84114
04-May-2022 13:30:00,100.13,7.51,84088
04-May-2022 13:35:00,102.45,7.51,83496
04-May-2022 13:40:00,112.01,7.51,83568
04-May-2022 13:45:00,106.07,7.51,83625
04-May-2022 13:50:00,103.53,7.51,83769
04-May-2022 13:55:00,100.24,7.51,83855
04-May-2022 14:00:00,100.9,7.51,83776
04-May-2022 14:05:00,103.06,7.51,83983
04-May-2022 14:10:00,112.68,7.51,83927
04-May-2022 14:15:00,107.58,7.51,84147
04-May-2022 14:20:00,103.41,7.51,83902
04-May-2022 14:25:00,123.51,7.51,84057
04-May-2022 14:30:00,112.17,7.51,84242
04-May-2022 14:35:00,109.95,7.51,84014
04-May-2022 14:40:00,107.82,7.51,84192
04-May-2022 14:45:00,104.94,7.51,84153
04-May-2022 14:50:00,104.36,7.51,83813
04-May-2022 14:55:00,104.36,7.51,83813
04-May-2022 15:00:00,83.32,7.51,83773
04-May-2022 15:05:00,78.5,7.51,83770
04-May-2022 15:10:00,82.81,7.51,83697
04-May-2022 15:15:00,72.14,7.51,83681
04-May-2022 15:20:00,77.95,7.51,83588
04-May-2022 15:25:00,78.23,7.51,83638
04-May-2022 15:30:00,78.23,7.51,83791
04-May-2022 15:35:00,80.11,7.51,83654
04-May-2022 15:40:00,77.09,7.51,83848
04-May-2022 15:45:00,82.05,7.51,83648
04-May-2022 15:50:00,82.43,7.51,83790
04-May-2022 15:55:00,82.91,7.51,83508
04-May-2022 16:00:00,81.26,7.51,83623
04-May-2022 16:05:00,81.67,7.51,83732
04-May-2022 16:10:00,182.07,7.51,83890
04-May-2022 16:15:00,132.86,7.51,83925
04-May-2022 16:20:00,325.57,7.51,83729
04-May-2022 16:25:00,255.06,7.51,84171
04-May-2022 16:30:00,284.3,7.51,84332
04-May-2022 16:35:00,106.62,7.51,84382
04-May-2022 16:40:00,118.82,7.51,84272
04-May-2022 16:45:00,83.48,7.51,84683
04-May-2022 16:50:00,144.91,7.51,84309
04-May-2022 16:55:00,77.24,7.51,84531
04-May-2022 17:00:00,77.05,7.51,84504
04-May-2022 17:05:00,72.45,7.51,84409
04-May-2022 17:10:00,77.3,7.51,84529
04-May-2022 17:15:00,77.93,7.51,84582
04-May-2022 17:20:00,77.65,7.51,84798
04-May-2022 17:25:00,76.03,7.51,84803
04-May-2022 17:30:00,76.16,7.51,85209
04-May-2022 17:35:00,78.52,7.51,85204
04-May-2022 17:40:00,77.17,7.51,85310
04-May-2022 17:45:00,81.17,7.51,85207
04-May-2022 17:50:00,76.15,7.51,85193
04-May-2022 17:55:00,75.27,7.51,85185
04-May-2022 18:00:00,76.04,7.51,85306
04-May-2022 18:05:00,77.72,7.51,85172
04-May-2022 18:10:00,73.23,7.51,85112
04-May-2022 18:15:00,77.35,7.51,85148
04-May-2022 18:20:00,79.66,7.51,84996
04-May-2022 18:25:00,75.2,7.51,84803
04-May-2022 18:30:00,74.95,7.51,84776
04-May-2022 18:35:00,77.8,7.51,84695
04-May-2022 18:40:00,76.56,7.51,84970
04-May-2022 18:45:00,76.16,7.51,84933
04-May-2022 18:50:00,78.61,7.51,85040
04-May-2022 18:55:00,84.11,7.51,84846
04-May-2022 19:00:00,78.11,7.51,84997
04-May-2022 19:05:00,81.95,7.51,85014
04-May-2022 19:10:00,78.22,7.51,84679
04-May-2022 19:15:00,70.42,7.51,84210
04-May-2022 19:20:00,75.14,7.51,84445
04-May-2022 19:25:00,75.12,7.51,84427
04-May-2022 19:30:00,77.2,7.51,84598
04-May-2022 19:35:00,81.64,7.51,84765
04-May-2022 19:40:00,83.55,7.51,84829
04-May-2022 19:45:00,84.75,7.51,84773
04-May-2022 19:50:00,75.52,7.51,85076
04-May-2022 19:55:00,75.24,7.51,84883
04-May-2022 20:00:00,76.6,7.51,84639
04-May-2022 20:05:00,79.54,7.51,84942
04-May-2022 20:10:00,86.13,7.51,85100
04-May-2022 20:15:00,90.84,7.51,85423
04-May-2022 20:20:00,91.49,7.51,85575
04-May-2022 20:25:00,115.9,7.51,85763
04-May-2022 20:30:00,99.19,7.51,85806
04-May-2022 20:35:00,86.35,7.51,85769
04-May-2022 20:40:00,89.39,7.51,85559
04-May-2022 20:45:00,89.05,7.51,85824
04-May-2022 20:50:00,86.26,7.51,85753
04-May-2022 20:55:00,83.13,7.51,85738
04-May-2022 21:00:00,97.03,7.51,85731
04-May-2022 21:05:00,98.48,7.51,85491
04-May-2022 21:10:00,87.62,7.51,85173
04-May-2022 21:15:00,97.7,7.51,84948
04-May-2022 21:20:00,105.34,7.51,84546
04-May-2022 21:25:00,88.76,7.51,84509
04-May-2022 21:30:00,88.22,7.51,83815
04-May-2022 21:35:00,82.54,7.51,83359
04-May-2022 21:40:00,71.29,7.51,83170
04-May-2022 21:45:00,80.03,7.51,82839
04-May-2022 21:50:00,77.03,7.51,82612
04-May-2022 21:55:00,70.76,7.51,82352
04-May-2022 22:00:00,68.21,7.51,81958
04-May-2022 22:05:00,73.27,7.51,81265
04-May-2022 22:10:00,71.69,7.51,80847
04-May-2022 22:15:00,73.01,7.51,80175
04-May-2022 22:20:00,72.67,7.51,79765
04-May-2022 22:25:00,72.48,7.51,79351
04-May-2022 22:30:00,77.05,7.51,78966
04-May-2022 22:35:00,71.06,7.51,78317
04-May-2022 22:40:00,69.33,7.51,78068
04-May-2022 22:45:00,68.11,7.51,77764
04-May-2022 22:50:00,67.01,7.51,77209
04-May-2022 22:55:00,72.19,7.51,76808
04-May-2022 23:00:00,72.6,7.51,76628
04-May-2022 23:05:00,72.94,7.51,76007
04-May-2022 23:10:00,75.63,7.51,75370
04-May-2022 23:15:00,73.13,7.51,75209
04-May-2022 23:20:00,66.68,7.51,74502
04-May-2022 23:25:00,65.44,7.51,74115
04-May-2022 23:30:00,61.5,7.51,73707
04-May-2022 23:35:00,64.3,7.51,73376
04-May-2022 23:40:00,58.46,7.51,73201
04-May-2022 23:45:00,56.72,7.51,73094
04-May-2022 23:50:00,56.11,7.51,72486
04-May-2022 23:55:00,52.91,7.51,72031
05-May-2022 00:00:00,51.87,7.64,71748
05-May-2022 00:05:00,51.2,7.64,71144
05-May-2022 00:10:00,52.64,7.64,70941
05-May-2022 00:15:00,53.44,7.64,70595
05-May-2022 00:20:00,52.42,7.64,70293
05-May-2022 00:25:00,52.47,7.64,69993
05-May-2022 00:30:00,59,7.64,69791
05-May-2022 00:35:00,52.98,7.64,69538
05-May-2022 00:40:00,52.61,7.64,69069
05-May-2022 00:45:00,53.09,7.64,69031
05-May-2022 00:50:00,52.66,7.64,68843
05-May-2022 00:55:00,55.68,7.64,68669
05-May-2022 01:00:00,54.48,7.64,68442
05-May-2022 01:05:00,53.12,7.64,68592
