date,rt_lmp,gas,load_rt
23-Jan-2022 12:05:00,127.13,14.46,18304
23-Jan-2022 12:05:41,128.76,14.46,18335
23-Jan-2022 12:07:11,NaN,NaN,NaN
23-Jan-2022 12:10:00,134.86,14.46,18354
23-Jan-2022 12:15:00,134.86,14.46,18298
23-Jan-2022 12:20:00,138.36,14.46,18336
23-Jan-2022 12:25:00,135.26,14.46,18352
23-Jan-2022 12:30:00,125.29,14.46,18252
23-Jan-2022 12:35:00,124.88,14.46,18230
23-Jan-2022 12:40:00,149.06,14.46,18261
23-Jan-2022 12:45:00,66.48,14.46,18220
23-Jan-2022 12:50:00,76.53,14.46,18233
23-Jan-2022 12:55:00,80.45,14.46,18241
23-Jan-2022 13:00:00,79.99,14.46,18281
23-Jan-2022 13:05:00,110.6,14.46,18286
23-Jan-2022 13:10:00,102.74,14.46,18280
23-Jan-2022 13:15:00,114.19,14.46,18258
23-Jan-2022 13:20:00,124.93,14.46,18298
23-Jan-2022 13:25:00,125.02,14.46,18297
23-Jan-2022 13:30:00,135.23,14.46,18342
23-Jan-2022 13:35:00,140.19,14.46,18323
23-Jan-2022 13:40:00,147.14,14.46,18317
23-Jan-2022 13:45:00,131.69,14.46,18344
23-Jan-2022 13:50:00,114.19,14.46,18372
23-Jan-2022 13:55:00,114.12,14.46,18354
23-Jan-2022 14:00:00,158.74,14.46,18349
23-Jan-2022 14:05:00,520.33,14.46,18362
23-Jan-2022 14:10:00,180.03,14.46,18424
23-Jan-2022 14:15:00,180.02,14.46,18388
23-Jan-2022 14:20:00,179.97,14.46,18431
23-Jan-2022 14:25:00,179.96,14.46,18498
23-Jan-2022 14:30:00,166.46,14.46,18567
23-Jan-2022 14:35:00,164.04,14.46,18495
23-Jan-2022 14:40:00,165.55,14.46,18542
23-Jan-2022 14:45:00,163.14,14.46,18559
23-Jan-2022 14:50:00,156.29,14.46,18595
23-Jan-2022 14:55:00,158.3,14.46,18591
23-Jan-2022 15:00:00,151,14.46,18733
23-Jan-2022 15:05:00,150.74,14.46,18708
23-Jan-2022 15:10:00,152.59,14.46,18723
23-Jan-2022 15:15:00,147.4,14.46,18784
23-Jan-2022 15:20:00,147.23,14.46,18801
23-Jan-2022 15:25:00,147.86,14.46,18820
23-Jan-2022 15:30:00,159.02,14.46,18853
23-Jan-2022 15:35:00,160.58,14.46,18884
23-Jan-2022 15:40:00,159.58,14.46,18910
23-Jan-2022 15:45:00,160.6,14.46,18920
23-Jan-2022 15:50:00,177.13,14.46,18991
23-Jan-2022 15:55:00,177.14,14.46,19047
23-Jan-2022 16:00:00,140.94,14.46,19110
23-Jan-2022 16:05:00,140.81,14.46,19153
23-Jan-2022 16:10:00,140.83,14.46,19164
23-Jan-2022 16:15:00,140.81,14.46,19216
23-Jan-2022 16:20:00,141.06,14.46,19350
23-Jan-2022 16:25:00,140.72,14.46,19348
23-Jan-2022 16:30:00,143.22,14.46,19416
23-Jan-2022 16:35:00,156.71,14.46,19501
23-Jan-2022 16:40:00,156.3,14.46,19653
23-Jan-2022 16:45:00,162.22,14.46,19785
23-Jan-2022 16:50:00,159.16,14.46,19795
23-Jan-2022 16:55:00,173.7,14.46,19967
23-Jan-2022 17:00:00,156.83,14.46,20027
23-Jan-2022 17:05:00,160.08,14.46,20133
23-Jan-2022 17:10:00,160.08,14.46,20200
23-Jan-2022 17:15:00,157.82,14.46,20292
23-Jan-2022 17:20:00,157.81,14.46,20406
23-Jan-2022 17:25:00,157.97,14.46,20464
23-Jan-2022 17:30:00,158.07,14.46,20569
23-Jan-2022 17:35:00,158.08,14.46,20670
23-Jan-2022 17:40:00,157.96,14.46,20685
23-Jan-2022 17:45:00,158.21,14.46,20697
23-Jan-2022 17:50:00,167.27,14.46,20685
23-Jan-2022 17:55:00,161.69,14.46,20711
23-Jan-2022 18:00:00,153.49,14.46,20710
23-Jan-2022 18:05:00,141.63,14.46,20707
23-Jan-2022 18:10:00,151.55,14.46,20709
23-Jan-2022 18:15:00,141.76,14.46,20618
23-Jan-2022 18:20:00,141.56,14.46,20570
23-Jan-2022 18:25:00,141.57,14.46,20553
23-Jan-2022 18:30:00,150.56,14.46,20608
23-Jan-2022 18:35:00,152.35,14.46,20609
23-Jan-2022 18:40:00,151.35,14.46,20606
23-Jan-2022 18:45:00,150.41,14.46,20609
23-Jan-2022 18:50:00,151.56,14.46,20564
23-Jan-2022 18:55:00,153.57,14.46,20578
23-Jan-2022 19:00:00,154.26,14.46,20573
23-Jan-2022 19:05:00,151.56,14.46,20398
23-Jan-2022 19:10:00,151,14.46,20340
23-Jan-2022 19:15:00,154.11,14.46,20352
23-Jan-2022 19:20:00,155.16,14.46,20364
23-Jan-2022 19:25:00,154.26,14.46,20374
23-Jan-2022 19:30:00,154.11,14.46,20256
23-Jan-2022 19:35:00,154.25,14.46,20273
23-Jan-2022 19:40:00,154.25,14.46,20200
23-Jan-2022 19:45:00,154.25,14.46,20212
23-Jan-2022 19:50:00,153.82,14.46,20168
23-Jan-2022 19:55:00,141.26,14.46,20110
23-Jan-2022 20:00:00,178.35,14.46,20077
23-Jan-2022 20:05:00,156.42,14.46,20041
23-Jan-2022 20:10:00,157.28,14.46,20038
23-Jan-2022 20:15:00,139.97,14.46,20057
23-Jan-2022 20:20:00,124.3,14.46,20040
23-Jan-2022 20:25:00,151.43,14.46,19919
23-Jan-2022 20:30:00,126.36,14.46,19893
23-Jan-2022 20:35:00,134.86,14.46,19859
23-Jan-2022 20:40:00,134.87,14.46,19779
23-Jan-2022 20:45:00,133.77,14.46,19755
23-Jan-2022 20:50:00,134.88,14.46,19727
23-Jan-2022 20:55:00,134.88,14.46,19687
23-Jan-2022 21:00:00,127.31,14.46,19606
23-Jan-2022 21:05:00,116.85,14.46,19557
23-Jan-2022 21:10:00,114.4,14.46,19469
23-Jan-2022 21:15:00,126.49,14.46,19413
23-Jan-2022 21:20:00,153.08,14.46,19310
23-Jan-2022 21:25:00,155.3,14.46,19245
23-Jan-2022 21:30:00,126.47,14.46,19150
23-Jan-2022 21:35:00,116.14,14.46,19172
23-Jan-2022 21:40:00,114.07,14.46,18988
23-Jan-2022 21:45:00,114.04,14.46,18972
23-Jan-2022 21:50:00,114.07,14.46,18915
23-Jan-2022 21:55:00,112.27,14.46,18884
23-Jan-2022 22:00:00,155.44,14.46,18816
23-Jan-2022 22:05:00,114.63,14.46,18735
23-Jan-2022 22:10:00,97.11,14.46,18600
23-Jan-2022 22:15:00,178.26,14.46,18542
23-Jan-2022 22:20:00,151.17,14.46,18470
23-Jan-2022 22:25:00,139.85,14.46,18413
23-Jan-2022 22:30:00,151.12,14.46,18346
23-Jan-2022 22:35:00,158.05,14.46,18230
23-Jan-2022 22:40:00,158.05,14.46,18166
23-Jan-2022 22:45:00,126.37,14.46,18065
23-Jan-2022 22:50:00,126.47,14.46,18014
23-Jan-2022 22:55:00,114.06,14.46,17882
23-Jan-2022 23:00:00,151.28,14.46,17848
23-Jan-2022 23:05:00,158.73,14.46,17647
23-Jan-2022 23:10:00,151.56,14.46,17617
23-Jan-2022 23:15:00,114.41,14.46,17508
23-Jan-2022 23:20:00,114.31,14.46,17450
23-Jan-2022 23:25:00,112.65,14.46,17443
23-Jan-2022 23:30:00,110.75,14.46,17371
23-Jan-2022 23:35:00,102.51,14.46,17286
23-Jan-2022 23:40:00,89.67,14.46,17226
23-Jan-2022 23:45:00,86.48,14.46,17166
23-Jan-2022 23:50:00,83.35,14.46,17094
23-Jan-2022 23:55:00,63.86,14.46,17026
24-Jan-2022 00:00:00,157.59,14.46,17012
24-Jan-2022 00:05:00,157.88,14.46,16970
24-Jan-2022 00:10:00,154.24,14.46,16790
24-Jan-2022 00:15:00,151.57,14.46,16857
24-Jan-2022 00:20:00,148.04,14.46,16784
24-Jan-2022 00:25:00,150.42,14.46,16753
24-Jan-2022 00:30:00,153.5,14.46,16673
24-Jan-2022 00:35:00,148.97,14.46,16621
24-Jan-2022 00:40:00,151.29,14.46,16577
24-Jan-2022 00:45:00,148.78,14.46,16556
24-Jan-2022 00:50:00,129.68,14.46,16562
24-Jan-2022 00:55:00,129.13,14.46,16503
24-Jan-2022 01:00:00,144.92,14.46,16498
24-Jan-2022 01:05:00,148.41,14.46,16498
24-Jan-2022 01:10:00,136.77,14.46,16412
24-Jan-2022 01:15:00,136.64,14.46,16394
24-Jan-2022 01:20:00,136.66,14.46,16290
24-Jan-2022 01:25:00,148.91,14.46,16345
24-Jan-2022 01:30:00,139.39,14.46,16343
24-Jan-2022 01:35:00,139.23,14.46,16291
24-Jan-2022 01:40:00,136.64,14.46,16268
24-Jan-2022 01:45:00,129.49,14.46,16253
24-Jan-2022 01:50:00,130.54,14.46,16261
24-Jan-2022 01:55:00,136.66,14.46,16238
24-Jan-2022 02:00:00,111.15,14.46,16191
24-Jan-2022 02:05:00,120.33,14.46,16189
24-Jan-2022 02:10:00,122.77,14.46,16147
24-Jan-2022 02:15:00,123.01,14.46,16127
24-Jan-2022 02:20:00,123.01,14.46,16096
24-Jan-2022 02:25:00,122.89,14.46,16085
24-Jan-2022 02:30:00,120.28,14.46,16025
24-Jan-2022 02:35:00,120.15,14.46,16018
24-Jan-2022 02:40:00,116.81,14.46,15998
24-Jan-2022 02:45:00,117.13,14.46,16024
24-Jan-2022 02:50:00,116.32,14.46,15989
24-Jan-2022 02:55:00,111.04,14.46,15963
24-Jan-2022 03:00:00,144.67,14.46,15948
24-Jan-2022 03:05:00,153.99,14.46,15991
24-Jan-2022 03:10:00,152.48,14.46,15984
24-Jan-2022 03:15:00,122.91,14.46,15950
24-Jan-2022 03:20:00,125.35,14.46,16016
24-Jan-2022 03:25:00,127.16,14.46,15969
24-Jan-2022 03:30:00,127.57,14.46,15979
24-Jan-2022 03:35:00,128.11,14.46,15961
24-Jan-2022 03:40:00,127.99,14.46,16005
24-Jan-2022 03:45:00,132.96,14.46,16010
24-Jan-2022 03:50:00,132.41,14.46,16037
24-Jan-2022 03:55:00,125.94,14.46,16086
24-Jan-2022 04:00:00,144.81,14.46,16022
24-Jan-2022 04:05:00,169.15,14.46,16068
24-Jan-2022 04:10:00,154,14.46,16104
24-Jan-2022 04:15:00,125.35,14.46,16166
24-Jan-2022 04:20:00,131.17,14.46,16174
24-Jan-2022 04:25:00,135.76,14.46,16290
24-Jan-2022 04:30:00,135.49,14.46,16259
24-Jan-2022 04:35:00,137.58,14.46,16285
24-Jan-2022 04:40:00,138.89,14.46,16335
24-Jan-2022 04:45:00,135.34,14.46,16358
24-Jan-2022 04:50:00,135.34,14.46,16394
24-Jan-2022 04:55:00,135.49,14.46,16479
24-Jan-2022 05:00:00,150.43,14.46,16540
24-Jan-2022 05:05:00,399,14.46,16580
24-Jan-2022 05:10:00,275.52,14.46,16741
24-Jan-2022 05:15:00,172.91,14.46,16850
24-Jan-2022 05:20:00,160.81,14.46,16948
24-Jan-2022 05:25:00,160.3,14.46,16937
24-Jan-2022 05:30:00,160.28,14.46,16984
24-Jan-2022 05:35:00,160.77,14.46,17094
24-Jan-2022 05:40:00,161.01,14.46,17207
24-Jan-2022 05:45:00,159.66,14.46,17257
24-Jan-2022 05:50:00,153.57,14.46,17495
24-Jan-2022 05:55:00,155.73,14.46,17494
24-Jan-2022 06:00:00,159.92,14.46,17570
24-Jan-2022 06:05:00,297.79,14.46,17809
24-Jan-2022 06:09:49,NaN,NaN,NaN
24-Jan-2022 06:10:00,163.28,14.46,18223
24-Jan-2022 06:13:25,NaN,NaN,NaN
24-Jan-2022 06:15:00,162.61,14.46,18331
24-Jan-2022 06:20:00,162.61,14.46,18409
24-Jan-2022 06:25:00,162.61,14.46,18512
24-Jan-2022 06:30:00,183.9,14.46,18561
24-Jan-2022 06:35:00,184.09,14.46,18714
24-Jan-2022 06:40:00,196.47,14.46,18812
24-Jan-2022 06:45:00,219.14,14.46,18989
24-Jan-2022 06:50:00,218.93,14.46,19168
24-Jan-2022 06:55:00,261.47,14.46,19208
24-Jan-2022 07:00:00,184.3,14.46,19284
24-Jan-2022 07:05:00,169.03,14.46,19489
24-Jan-2022 07:10:00,165.79,14.46,19618
24-Jan-2022 07:15:00,185.67,14.46,19775
24-Jan-2022 07:20:00,206.86,14.46,19808
24-Jan-2022 07:25:00,207.05,14.46,19882
24-Jan-2022 07:30:00,238.55,14.46,19850
24-Jan-2022 07:35:00,239.43,14.46,19905
24-Jan-2022 07:40:00,239.05,14.46,20046
24-Jan-2022 07:45:00,196.6,14.46,20030
24-Jan-2022 07:50:00,196.54,14.46,20093
24-Jan-2022 07:55:00,196.97,14.46,20169
24-Jan-2022 08:00:00,320.89,14.46,20255
24-Jan-2022 08:05:00,272.03,14.46,20318
24-Jan-2022 08:10:00,242.99,14.46,20380
24-Jan-2022 08:15:00,240.07,14.46,20421
24-Jan-2022 08:20:00,209.89,14.46,20410
24-Jan-2022 08:25:00,196.8,14.46,20491
24-Jan-2022 08:30:00,196.8,14.46,20546
24-Jan-2022 08:35:00,196.88,14.46,20549
24-Jan-2022 08:40:00,196.9,14.46,20564
24-Jan-2022 08:43:27,NaN,NaN,NaN
24-Jan-2022 08:45:00,196.52,14.46,20655
24-Jan-2022 08:48:27,NaN,NaN,NaN
24-Jan-2022 08:48:52,NaN,NaN,NaN
24-Jan-2022 08:50:00,227.78,14.46,20639
24-Jan-2022 08:55:00,227.78,14.46,20656
24-Jan-2022 09:00:00,247.5,14.46,20569
24-Jan-2022 09:05:00,768.37,14.46,20578
24-Jan-2022 09:10:00,385.73,14.46,20644
24-Jan-2022 09:15:00,385.76,14.46,20654
24-Jan-2022 09:20:00,248.65,14.46,20633
24-Jan-2022 09:25:00,244.19,14.46,20598
24-Jan-2022 09:30:00,192.95,14.46,20624
24-Jan-2022 09:35:00,184.69,14.46,20537
24-Jan-2022 09:40:00,184.69,14.46,20597
24-Jan-2022 09:45:00,192.34,14.46,20496
24-Jan-2022 09:50:00,185.54,14.46,20489
24-Jan-2022 09:55:00,192.38,14.46,20446
24-Jan-2022 10:00:00,164.95,14.46,20448
24-Jan-2022 10:05:00,163.97,14.46,20381
24-Jan-2022 10:10:00,103.6,14.46,20413
24-Jan-2022 10:15:00,135.04,14.46,20368
24-Jan-2022 10:20:00,134.33,14.46,20327
24-Jan-2022 10:25:00,162.61,14.46,20329
24-Jan-2022 10:30:00,162.81,14.46,20254
24-Jan-2022 10:35:00,162.62,14.46,20218
24-Jan-2022 10:40:00,159.6,14.46,20229
24-Jan-2022 10:45:00,157.47,14.46,20212
24-Jan-2022 10:50:00,156.99,14.46,20082
24-Jan-2022 10:55:00,159.62,14.46,20056
24-Jan-2022 11:00:00,158.63,14.46,20072
24-Jan-2022 11:05:00,158.58,14.46,20061
24-Jan-2022 11:10:00,157.76,14.46,19949
24-Jan-2022 11:15:00,156.9,14.46,19945
24-Jan-2022 11:20:00,156.44,14.46,19910
24-Jan-2022 11:25:00,152.73,14.46,19941
24-Jan-2022 11:30:00,153.44,14.46,19884
24-Jan-2022 11:35:00,154.64,14.46,19835
24-Jan-2022 11:40:00,154.58,14.46,19709
24-Jan-2022 11:45:00,157.24,14.46,19693
24-Jan-2022 11:50:00,157.39,14.46,19732
24-Jan-2022 11:55:00,157.52,14.46,19700
24-Jan-2022 12:00:00,128.15,14.46,19679
24-Jan-2022 12:05:00,117.25,14.46,19761
24-Jan-2022 12:10:00,117.34,14.46,19573
24-Jan-2022 12:15:00,117.44,14.46,19590
24-Jan-2022 12:20:00,117.82,14.46,19638
24-Jan-2022 12:25:00,122.63,14.46,19637
24-Jan-2022 12:30:00,117.34,14.46,19648
24-Jan-2022 12:35:00,117.42,14.46,19582
24-Jan-2022 12:40:00,117.85,14.46,19633
24-Jan-2022 12:45:00,123.37,14.46,19645
24-Jan-2022 12:50:00,118.22,14.46,19691
24-Jan-2022 12:55:00,117.93,14.46,19790
24-Jan-2022 13:00:00,118.09,14.46,19681
24-Jan-2022 13:05:00,117.38,14.46,19675
24-Jan-2022 13:10:00,117.54,14.46,19757
24-Jan-2022 13:15:00,117.52,14.46,19767
24-Jan-2022 13:20:00,117.52,14.46,19729
24-Jan-2022 13:25:00,117.41,14.46,19717
24-Jan-2022 13:30:00,117.54,14.46,19731
24-Jan-2022 13:35:00,117.41,14.46,19747
24-Jan-2022 13:40:00,117.53,14.46,19750
24-Jan-2022 13:45:00,117.53,14.46,19667
24-Jan-2022 13:50:00,118.71,14.46,19732
24-Jan-2022 13:55:00,122.97,14.46,19719
24-Jan-2022 14:00:00,111.84,14.46,19704
24-Jan-2022 14:05:00,114.9,14.46,19846
24-Jan-2022 14:10:00,118.53,14.46,19873
24-Jan-2022 14:15:00,115.53,14.46,19992
24-Jan-2022 14:20:00,112.36,14.46,20032
24-Jan-2022 14:25:00,115.76,14.46,19964
24-Jan-2022 14:26:29,NaN,NaN,NaN
24-Jan-2022 14:30:00,124.76,14.46,19954
24-Jan-2022 14:31:29,NaN,NaN,NaN
24-Jan-2022 14:31:41,NaN,NaN,NaN
24-Jan-2022 14:35:00,135.78,14.46,19926
24-Jan-2022 14:40:00,135.78,14.46,19974
24-Jan-2022 14:45:00,136.73,14.46,20005
24-Jan-2022 14:50:00,118.3,14.46,20020
24-Jan-2022 14:55:00,122.79,14.46,19998
24-Jan-2022 15:00:00,140.78,14.46,20061
24-Jan-2022 15:05:00,149.89,14.46,20005
24-Jan-2022 15:10:00,152.72,14.46,20027
24-Jan-2022 15:15:00,149.08,14.46,20128
24-Jan-2022 15:20:00,143.18,14.46,20090
24-Jan-2022 15:25:00,142.26,14.46,20138
24-Jan-2022 15:30:00,142.12,14.46,20176
24-Jan-2022 15:35:00,151.48,14.46,20227
24-Jan-2022 15:40:00,153.43,14.46,20229
24-Jan-2022 15:45:00,153.43,14.46,20316
24-Jan-2022 15:50:00,153.89,14.46,20277
24-Jan-2022 15:55:00,151.42,14.46,20330
24-Jan-2022 16:00:00,152.28,14.46,20436
24-Jan-2022 16:05:00,155.24,14.46,20510
24-Jan-2022 16:10:00,154.71,14.46,20521
24-Jan-2022 16:15:00,155.36,14.46,20590
24-Jan-2022 16:20:00,157.28,14.46,20696
24-Jan-2022 16:25:00,157.59,14.46,20819
24-Jan-2022 16:30:00,159.32,14.46,20891
24-Jan-2022 16:35:00,159.32,14.46,20940
24-Jan-2022 16:40:00,163.73,14.46,20993
24-Jan-2022 16:45:00,180.75,14.46,21088
24-Jan-2022 16:50:00,183.84,14.46,21204
24-Jan-2022 16:55:00,186.77,14.46,21343
24-Jan-2022 17:00:00,159.47,14.46,21435
24-Jan-2022 17:05:00,205.3,14.46,21497
24-Jan-2022 17:10:00,184.16,14.46,21523
24-Jan-2022 17:15:00,163.21,14.46,21602
24-Jan-2022 17:20:00,161.73,14.46,21773
24-Jan-2022 17:25:00,162.21,14.46,21845
24-Jan-2022 17:30:00,160.67,14.46,21892
24-Jan-2022 17:35:00,160.79,14.46,21913
24-Jan-2022 17:40:00,160.65,14.46,21980
24-Jan-2022 17:45:00,160.81,14.46,21977
24-Jan-2022 17:50:00,160.81,14.46,22003
24-Jan-2022 17:55:00,222.38,14.46,22038
24-Jan-2022 18:00:00,161.42,14.46,21997
24-Jan-2022 18:05:00,166.71,14.46,21958
24-Jan-2022 18:10:00,160.78,14.46,21884
24-Jan-2022 18:15:00,179.14,14.46,21804
24-Jan-2022 18:20:00,176.23,14.46,21793
24-Jan-2022 18:25:00,168.44,14.46,21793
24-Jan-2022 18:30:00,178.67,14.46,21866
24-Jan-2022 18:35:00,180.4,14.46,21697
24-Jan-2022 18:40:00,164.5,14.46,21646
24-Jan-2022 18:45:00,162.04,14.46,21624
24-Jan-2022 18:50:00,158.48,14.46,21623
24-Jan-2022 18:55:00,151.94,14.46,21637
24-Jan-2022 19:00:00,163.65,14.46,21566
24-Jan-2022 19:05:00,161.13,14.46,21588
24-Jan-2022 19:10:00,161.44,14.46,21546
24-Jan-2022 19:15:00,160.8,14.46,21505
24-Jan-2022 19:20:00,160.29,14.46,21436
24-Jan-2022 19:25:00,160.44,14.46,21383
24-Jan-2022 19:30:00,160.29,14.46,21266
24-Jan-2022 19:35:00,159.73,14.46,21257
24-Jan-2022 19:40:00,159.27,14.46,21251
24-Jan-2022 19:45:00,547.86,14.46,21132
24-Jan-2022 19:50:00,160.34,14.46,21134
24-Jan-2022 19:55:00,159.61,14.46,21019
24-Jan-2022 19:58:17,NaN,NaN,NaN
24-Jan-2022 20:00:00,174.23,14.46,20943
24-Jan-2022 20:03:17,NaN,NaN,NaN
24-Jan-2022 20:05:00,174.23,14.46,20939
24-Jan-2022 20:05:47,174.23,14.46,20823
24-Jan-2022 20:10:00,159.88,14.46,20832
24-Jan-2022 20:15:00,159.88,14.46,20810
24-Jan-2022 20:20:00,159.61,14.46,20785
24-Jan-2022 20:25:00,159.33,14.46,20670
24-Jan-2022 20:30:00,159.76,14.46,20608
24-Jan-2022 20:35:00,159.99,14.46,20554
24-Jan-2022 20:40:00,162.77,14.46,20509
24-Jan-2022 20:45:00,159.61,14.46,20461
24-Jan-2022 20:50:00,159.36,14.46,20375
24-Jan-2022 20:55:00,159.32,14.46,20315
24-Jan-2022 21:00:00,159.32,14.46,20278
24-Jan-2022 21:05:00,125.89,14.46,20261
24-Jan-2022 21:10:00,136.93,14.46,20093
24-Jan-2022 21:15:00,141.78,14.46,19915
24-Jan-2022 21:20:00,141.51,14.46,19911
24-Jan-2022 21:25:00,141.25,14.46,19850
24-Jan-2022 21:30:00,141.51,14.46,19760
24-Jan-2022 21:35:00,141.52,14.46,19628
24-Jan-2022 21:40:00,141.52,14.46,19592
24-Jan-2022 21:45:00,128.23,14.46,19577
24-Jan-2022 21:50:00,125.75,14.46,19490
24-Jan-2022 21:55:00,124.35,14.46,19409
24-Jan-2022 22:00:00,141.89,14.46,19076
24-Jan-2022 22:05:00,111.18,14.46,19035
24-Jan-2022 22:10:00,111.06,14.46,18862
24-Jan-2022 22:15:00,111.03,14.46,18678
24-Jan-2022 22:20:00,112.01,14.46,18668
24-Jan-2022 22:25:00,110.92,14.46,18577
24-Jan-2022 22:27:59,NaN,NaN,NaN
24-Jan-2022 22:29:23,NaN,NaN,NaN
24-Jan-2022 22:30:00,110.98,14.46,18453
24-Jan-2022 22:31:29,NaN,NaN,NaN
24-Jan-2022 22:33:17,NaN,NaN,NaN
24-Jan-2022 22:35:00,113.83,14.46,18339
24-Jan-2022 22:40:00,113.83,14.46,18374
24-Jan-2022 22:45:00,140.87,14.46,18214
24-Jan-2022 22:50:00,116.78,14.46,18122
24-Jan-2022 22:55:00,105.5,14.46,18050
24-Jan-2022 23:00:00,102.17,14.46,17974
24-Jan-2022 23:05:00,86.74,14.46,17887
24-Jan-2022 23:10:00,101.69,14.46,17759
24-Jan-2022 23:15:00,122.52,14.46,17624
24-Jan-2022 23:20:00,122.32,14.46,17546
24-Jan-2022 23:25:00,141.9,14.46,17463
24-Jan-2022 23:30:00,128.47,14.46,17386
24-Jan-2022 23:35:00,141.51,14.46,17295
24-Jan-2022 23:40:00,128.36,14.46,17133
24-Jan-2022 23:45:00,133.91,14.46,17118
24-Jan-2022 23:50:00,129.75,14.46,17045
24-Jan-2022 23:55:00,112.41,14.46,16985
25-Jan-2022 00:00:00,155.38,7.15,16970
25-Jan-2022 00:05:00,145.21,7.15,16887
25-Jan-2022 00:10:00,132.56,7.15,16783
25-Jan-2022 00:11:13,NaN,NaN,NaN
25-Jan-2022 00:12:31,NaN,NaN,NaN
25-Jan-2022 00:15:00,118.52,7.15,16743
25-Jan-2022 00:20:00,118.52,7.15,16619
25-Jan-2022 00:25:00,118.42,7.15,16581
25-Jan-2022 00:30:00,118.33,7.15,16623
25-Jan-2022 00:35:00,118.14,7.15,16530
25-Jan-2022 00:40:00,118.14,7.15,16447
25-Jan-2022 00:45:00,118.54,7.15,16430
25-Jan-2022 00:50:00,119.12,7.15,16397
25-Jan-2022 00:55:00,118.13,7.15,16376
25-Jan-2022 01:00:00,135.53,7.15,16301
25-Jan-2022 01:05:00,135.62,7.15,16222
25-Jan-2022 01:10:00,126.27,7.15,16247
25-Jan-2022 01:15:00,122.44,7.15,16195
25-Jan-2022 01:20:00,118.31,7.15,16161
25-Jan-2022 01:25:00,118.47,7.15,16147
25-Jan-2022 01:30:00,118.43,7.15,16121
25-Jan-2022 01:35:00,118.43,7.15,16095
25-Jan-2022 01:40:00,118.43,7.15,16109
25-Jan-2022 01:45:00,118.43,7.15,16040
25-Jan-2022 01:50:00,118.33,7.15,15926
25-Jan-2022 01:55:00,118.43,7.15,15947
25-Jan-2022 02:00:00,121.47,7.15,15898
25-Jan-2022 02:05:00,121.47,7.15,15906
25-Jan-2022 02:10:00,118.44,7.15,15868
25-Jan-2022 02:15:00,121.59,7.15,15863
25-Jan-2022 02:17:43,NaN,NaN,NaN
25-Jan-2022 02:19:01,NaN,NaN,NaN
25-Jan-2022 02:20:00,118.44,7.15,15859
25-Jan-2022 02:20:43,118.44,7.15,15840
25-Jan-2022 02:25:00,118.44,7.15,15811
25-Jan-2022 02:30:00,118.44,7.15,15832
25-Jan-2022 02:35:00,118.43,7.15,15711
25-Jan-2022 02:40:00,118.43,7.15,15764
25-Jan-2022 02:45:00,118.43,7.15,15733
25-Jan-2022 02:50:00,118.43,7.15,15733
25-Jan-2022 02:55:00,118.43,7.15,15704
25-Jan-2022 03:00:00,125.46,7.15,15726
25-Jan-2022 03:05:00,121.71,7.15,15690
25-Jan-2022 03:10:00,118.43,7.15,15684
25-Jan-2022 03:15:00,118.41,7.15,15708
25-Jan-2022 03:20:00,118.34,7.15,15672
25-Jan-2022 03:25:00,118.05,7.15,15689
25-Jan-2022 03:30:00,118.34,7.15,15736
25-Jan-2022 03:35:00,118.34,7.15,15676
25-Jan-2022 03:40:00,118.34,7.15,15677
25-Jan-2022 03:45:00,118.34,7.15,15730
25-Jan-2022 03:50:00,118.34,7.15,15682
25-Jan-2022 03:55:00,118.34,7.15,15699
25-Jan-2022 04:00:00,118.34,7.15,15718
25-Jan-2022 04:05:00,118.4,7.15,15670
25-Jan-2022 04:10:00,118.4,7.15,15774
25-Jan-2022 04:15:00,118.4,7.15,15782
25-Jan-2022 04:20:00,118.34,7.15,15779
25-Jan-2022 04:25:00,117.6,7.15,15862
25-Jan-2022 04:30:00,118.15,7.15,15846
25-Jan-2022 04:35:00,118.15,7.15,15913
25-Jan-2022 04:40:00,118.27,7.15,15871
25-Jan-2022 04:45:00,118.42,7.15,15935
25-Jan-2022 04:50:00,118.53,7.15,15999
25-Jan-2022 04:55:00,118.16,7.15,16031
25-Jan-2022 05:00:00,114.22,7.15,16059
25-Jan-2022 05:00:25,125.36,7.15,16176
25-Jan-2022 05:05:00,131.09,7.15,16142
25-Jan-2022 05:10:00,118.44,7.15,16205
25-Jan-2022 05:15:00,118.44,7.15,16335
25-Jan-2022 05:20:00,118.55,7.15,16418
25-Jan-2022 05:25:00,124.24,7.15,16459
25-Jan-2022 05:30:00,118.44,7.15,16446
25-Jan-2022 05:35:00,119.13,7.15,16567
25-Jan-2022 05:40:00,119.13,7.15,16684
25-Jan-2022 05:45:00,118.44,7.15,16738
25-Jan-2022 05:50:00,124.06,7.15,16869
25-Jan-2022 05:55:00,131.22,7.15,16946
25-Jan-2022 06:00:00,115.27,7.15,17057
25-Jan-2022 06:05:00,147.42,7.15,17188
25-Jan-2022 06:10:00,136.49,7.15,17382
25-Jan-2022 06:15:00,136.35,7.15,17579
25-Jan-2022 06:20:00,145.39,7.15,17675
25-Jan-2022 06:25:00,132.25,7.15,17748
25-Jan-2022 06:30:00,147.26,7.15,17873
25-Jan-2022 06:35:00,153.59,7.15,17987
25-Jan-2022 06:40:00,155.65,7.15,18151
25-Jan-2022 06:45:00,157.17,7.15,18270
25-Jan-2022 06:50:00,162.25,7.15,18343
